ID,item_cnt_month
56552,0.54721963
56553,0.55623454
56554,0.7747428
56555,0.60021365
56556,1.2803444
56557,0.1262554
56558,5.5641203
56559,1.4908545
56560,20.0
56561,1.6990316
56562,2.4203296
56563,0.7248541
56564,2.350893
56565,3.8750753
56566,1.0973737
56567,0.6177643
56568,2.907141
56569,0.56669056
56570,1.5185654
56571,0.89701176
56572,0.48337314
56573,0.2709988
56574,2.4702005
56575,1.8602624
56576,0.8378204
56577,2.1924887
56578,0.085413784
56579,1.3359977
56580,0.4129805
56581,0.4129805
56582,0.8243283
56583,0.8253876
56584,1.7032384
56585,1.4096036
56586,1.9929959
56587,1.6450521
56588,1.0760462
56589,5.0638366
56590,1.5065914
56591,0.4129805
56592,3.273462
56593,0.30221158
56594,2.4212995
56595,1.2705326
56596,0.7083399
56597,5.891044
56598,18.374445
56599,3.0147247
56600,4.7165413
56601,1.1392896
56602,1.0563784
56603,0.880419
56604,3.2494674
56605,1.5438921
56606,2.2654686
56607,1.1370804
56608,0.5352877
56609,1.0693399
56610,0.92913723
56611,0.4379389
56612,0.659315
56613,0.53403634
56614,0.15311447
56615,4.4437494
56616,0.93651664
56617,1.2750354
56618,1.0488217
56619,1.2371321
56620,1.4261245
56621,1.0329615
56622,1.532272
56623,2.0543497
56624,0.5869919
56625,2.9542384
56626,1.6379014
56627,0.61248446
56628,0.1920968
56629,0.2676515
56630,1.9096267
56631,0.88113016
56632,0.80303097
56633,0.3449867
56634,0.29530153
56635,0.25594532
56636,5.1857653
56637,0.648243
56638,0.3653341
56639,0.6478827
56640,2.7061915
56641,5.1857653
56642,0.38816243
56643,0.6980588
56644,0.171713
56645,0.17552918
56646,0.4123282
56647,0.33360958
56648,0.6484481
56649,1.0397649
56650,0.5446086
56651,1.0309522
56652,1.7708137
56653,1.2241607
56654,0.646289
56655,1.7019397
56656,0.6865093
56657,0.5124361
56658,0.27815533
56659,0.6846165
56660,0.32232416
56661,2.521117
56662,1.2703857
56663,2.5471413
56664,0.47266516
56665,0.6148326
56666,0.6845573
56667,0.4223538
56668,1.813876
56669,1.3416898
56670,1.2975287
56671,3.2352393
56672,6.8322773
56673,0.41350085
56674,0.37759513
56675,0.53403634
56676,1.1847532
56677,0.53403634
56678,5.1857653
56679,0.45235106
56680,0.46668655
56681,0.5828445
56682,0.15913683
56683,0.46668655
56684,1.8257356
56685,2.4041564
56686,1.3054512
56687,3.8314097
56688,16.511768
56689,2.7740223
56690,11.021
56691,3.9888449
56692,17.328526
56693,1.2066348
56694,0.87197965
56695,1.6349566
56696,0.7213645
56697,1.1670187
56698,1.4034553
56699,1.27517
56700,1.9967523
56701,13.575974
56702,0.51956874
56703,0.7783868
56704,0.47020054
56705,0.62758756
56706,0.6656766
56707,1.3438537
56708,0.17119801
56709,1.2729974
56710,1.7580624
56711,1.743556
56712,0.5446086
56713,0.5446086
56714,0.25865898
56715,1.816426
56716,5.263943
56717,1.7115707
56718,0.85788405
56719,0.20172414
56720,0.5082046
56721,4.7165413
56722,7.8021393
56723,2.0695329
56724,5.5628757
56725,3.2298722
56726,0.49819878
56727,1.1313038
56728,0.57784724
56729,1.3047194
56730,0.4560049
56731,0.6107944
56732,2.7947316
56733,0.50913733
56734,4.338026
56735,1.0498829
56736,0.52460885
56737,0.5507906
56738,0.5860888
56739,0.5153135
56740,1.7206568
56741,2.00716
56742,1.0658563
56743,0.34365994
56744,0.7401337
56745,0.52460885
56746,3.9128656
56747,0.54265755
56748,0.69646144
56749,0.950663
56750,1.8680973
56751,1.7784814
56752,2.9406285
56753,0.40337098
56754,1.3285606
56755,0.5640433
56756,8.217945
56757,0.9454125
56758,0.4634723
56759,0.36331186
56760,1.779894
56761,0.76219153
56762,0.26932788
56763,1.7921798
56764,0.5055317
56765,1.204186
56766,0.58752406
56767,0.53403634
56768,2.357696
56769,1.5170999
56770,0.4258209
56771,0.2616049
56772,0.28312972
56773,1.5072879
56774,2.0305028
56775,1.9850057
56776,1.9904711
56777,0.51879394
56778,1.7821354
56779,0.3530727
56780,0.45164382
56781,0.21451038
56782,0.5199229
56783,2.3388886
56784,2.6821327
56785,3.0992646
56786,1.3997393
56787,2.4207153
56788,0.7835705
56789,0.40421075
56790,0.47843948
56791,0.5348843
56792,0.55505466
56793,0.49156946
56794,0.49994698
56795,0.9928262
56796,0.5531361
56797,0.42697635
56798,1.3030053
56799,4.169365
56800,5.2512484
56801,0.5531361
56802,4.57703
56803,2.7541673
56804,1.3258972
56805,0.5531361
56806,0.39349157
56807,0.81743705
56808,1.8819954
56809,4.077959
56810,4.748126
56811,0.7576322
56812,0.644469
56813,1.5820483
56814,1.0392008
56815,0.8445442
56816,1.7190573
56817,0.5476871
56818,0.12527195
56819,0.6177643
56820,1.1533692
56821,1.8019856
56822,2.8912787
56823,2.0681903
56824,0.36422732
56825,2.5399768
56826,3.5345724
56827,5.6581025
56828,0.5531361
56829,4.7209363
56830,0.37660542
56831,0.42200202
56832,5.4731016
56833,0.6177643
56834,12.29176
56835,0.6226963
56836,3.3016794
56837,0.8918661
56838,0.55527633
56839,0.6934157
56840,0.5268243
56841,0.58048916
56842,0.7250327
56843,14.443772
56844,1.4918599
56845,1.9683534
56846,3.5137064
56847,2.186948
56848,2.4768984
56849,0.992498
56850,0.9727388
56851,0.24650317
56852,1.3419335
56853,0.86016905
56854,7.72593
56855,3.70385
56856,0.25092578
56857,1.5169935
56858,0.21272698
56859,2.5152457
56860,1.9478023
56861,2.356467
56862,0.9814434
56863,9.000271
56864,1.6142145
56865,1.3942647
56866,0.6633445
56867,2.134242
56868,6.2671647
56869,8.501942
56870,3.6088488
56871,0.09756154
56872,2.9125967
56873,1.0470157
56874,1.0580692
56875,0.8212666
56876,1.5412331
56877,1.7389005
56878,0.6087485
56879,0.6965727
56880,0.5531361
56881,3.7482917
56882,3.200052
56883,3.7482917
56884,0.5531361
56885,11.399934
56886,6.618754
56887,2.190661
56888,1.5200682
56889,2.9330528
56890,0.5531361
56891,0.5531361
56892,0.5531361
56893,17.563782
56894,0.5531361
56895,2.7324202
56896,8.5377245
56897,17.134407
56898,0.5531361
56899,11.989229
56900,0.53450674
56901,0.39033917
56902,0.6177643
56903,0.6177643
56904,0.4532959
56905,0.5798316
56906,4.330853
56907,0.79351044
56908,1.7507015
56909,0.27623364
56910,1.8173277
56911,1.5866839
56912,1.904404
56913,0.9909507
56914,0.47094673
56915,0.68439955
56916,0.9873359
56917,0.5531361
56918,0.6177643
56919,0.46007374
56920,1.1198771
56921,0.8130162
56922,0.9787272
56923,0.5531361
56924,0.43104488
56925,0.64034635
56926,1.3099816
56927,0.5531361
56928,0.28938192
56929,1.2746508
56930,3.833286
56931,0.78379124
56932,0.48214802
56933,0.73439366
56934,1.8050259
56935,0.8975147
56936,1.3163536
56937,1.5520893
56938,5.9695826
56939,0.47928694
56940,0.5956384
56941,0.5093826
56942,0.45167598
56943,0.4129805
56944,1.3701143
56945,0.74947435
56946,0.53477466
56947,0.74947435
56948,1.9096266
56949,2.1262279
56950,0.83522344
56951,0.4129805
56952,2.474585
56953,0.4129805
56954,0.8192736
56955,0.81665814
56956,1.4164774
56957,1.5893495
56958,0.5531361
56959,1.019488
56960,0.57701254
56961,0.5294359
56962,7.321587
56963,1.7919508
56964,1.5933629
56965,2.4283695
56966,2.8109758
56967,1.2770948
56968,2.292014
56969,0.42292178
56970,0.8202726
56971,0.78271234
56972,0.47961518
56973,1.124968
56974,1.3310986
56975,2.1685395
56976,1.6282177
56977,0.74176776
56978,2.4024677
56979,5.5621467
56980,1.1824393
56981,3.3277595
56982,1.8901106
56983,10.091325
56984,1.3465848
56985,4.1899977
56986,0.9992873
56987,0.76356506
56988,1.4252924
56989,2.6021478
56990,1.0270588
56991,2.8822954
56992,5.5302644
56993,0.605797
56994,2.2710392
56995,0.61871284
56996,1.129314
56997,0.6969183
56998,1.2563407
56999,2.3803985
57000,0.4260271
57001,4.3782096
57002,0.29019272
57003,0.5986645
57004,1.2099307
57005,1.3129238
57006,1.8281711
57007,0.8761072
57008,2.9682376
57009,1.5857272
57010,0.90157783
57011,0.7079139
57012,4.5305867
57013,0.71545863
57014,0.2177864
57015,1.6996858
57016,1.0299708
57017,0.23369592
57018,0.7265376
57019,0.8724996
57020,0.44366264
57021,2.5043004
57022,0.20136103
57023,0.74524987
57024,0.84480613
57025,0.5749153
57026,0.5660042
57027,1.2348088
57028,2.1231036
57029,3.0419788
57030,0.428172
57031,0.8010551
57032,1.5878068
57033,0.62230194
57034,1.3572099
57035,1.6201773
57036,1.006259
57037,1.3262565
57038,1.5296087
57039,0.70407104
57040,0.7131183
57041,1.7057861
57042,2.1272717
57043,2.772435
57044,1.1216226
57045,0.3229795
57046,0.5033301
57047,0.7168433
57048,0.7510585
57049,1.0650564
57050,2.6654468
57051,0.2034201
57052,0.30449155
57053,0.6177643
57054,1.0968637
57055,0.5445762
57056,4.766208
57057,0.2581162
57058,3.3848503
57059,5.0035357
57060,2.583307
57061,0.42584133
57062,1.5572582
57063,0.43128973
57064,4.2616167
57065,1.6876751
57066,1.0792477
57067,1.3419394
57068,0.8993
57069,1.5626403
57070,1.1180698
57071,1.1872236
57072,0.2159324
57073,0.36631396
57074,0.52512807
57075,0.24740478
57076,0.48511755
57077,3.908652
57078,3.1005633
57079,8.395621
57080,0.96037376
57081,0.31115192
57082,2.9988568
57083,0.0
57084,0.16864622
57085,1.9541786
57086,2.281188
57087,1.7873826
57088,0.35230413
57089,0.629154
57090,2.7646103
57091,2.1800923
57092,0.19202143
57093,4.5903616
57094,0.6659541
57095,2.4450555
57096,0.37254602
57097,3.4747107
57098,1.3556969
57099,0.20839328
57100,1.508983
57101,1.01707
57102,1.6294392
57103,0.471376
57104,0.79207957
57105,1.1904488
57106,0.47244442
57107,0.15853211
57108,1.6545
57109,0.43626392
57110,0.4770277
57111,0.41914153
57112,1.8603178
57113,2.525232
57114,3.0165496
57115,1.6876751
57116,0.48467064
57117,0.021110833
57118,2.4067168
57119,1.9882184
57120,0.40324795
57121,1.9989899
57122,0.109997064
57123,0.24412104
57124,2.7192225
57125,0.5209531
57126,0.7277173
57127,2.6564605
57128,0.92660254
57129,0.31105933
57130,0.26438665
57131,6.69722
57132,4.263169
57133,0.51669705
57134,1.4321421
57135,0.1400004
57136,0.993129
57137,3.0895703
57138,1.412056
57139,0.20012856
57140,0.8826229
57141,1.8901216
57142,1.723167
57143,0.7908845
57144,1.235417
57145,0.25135913
57146,1.6549768
57147,0.84057564
57148,1.0802202
57149,2.198019
57150,3.2004097
57151,2.9465787
57152,6.531489
57153,1.9857286
57154,2.1201105
57155,1.5077089
57156,1.3578854
57157,2.4135149
57158,0.6527457
57159,3.16631
57160,1.1073265
57161,0.6177643
57162,0.11058214
57163,1.4641024
57164,1.5555774
57165,1.0156505
57166,0.8873776
57167,1.7178705
57168,0.5193933
57169,1.7490627
57170,0.62222433
57171,0.15242377
57172,3.0856855
57173,1.5497804
57174,1.0530934
57175,1.5109475
57176,1.9740065
57177,3.555544
57178,1.6876751
57179,7.480312
57180,0.2819429
57181,1.6914966
57182,0.34831607
57183,1.5260516
57184,0.41406697
57185,1.2410643
57186,0.22903413
57187,6.0638456
57188,4.4169397
57189,3.3861957
57190,17.782995
57191,2.0799751
57192,3.1243668
57193,1.66584
57194,0.4402745
57195,0.035874456
57196,3.343048
57197,2.532714
57198,0.5531361
57199,5.2558193
57200,1.8397431
57201,0.9366001
57202,0.99798703
57203,5.5455666
57204,7.487491
57205,1.5069895
57206,0.4129805
57207,2.1676
57208,0.34930012
57209,3.8785012
57210,0.96140397
57211,0.29973257
57212,1.9027685
57213,0.31984448
57214,0.43435162
57215,0.13574457
57216,0.9213331
57217,0.22181511
57218,0.57446986
57219,0.51555854
57220,1.0859447
57221,0.14871159
57222,1.4549739
57223,0.5351811
57224,1.0071089
57225,0.5966285
57226,0.8209278
57227,0.81574553
57228,0.20928419
57229,0.5008472
57230,0.14595237
57231,0.52460885
57232,1.4295852
57233,0.19447157
57234,0.3017664
57235,0.3329776
57236,0.7485354
57237,2.3550296
57238,1.0294999
57239,0.2503228
57240,1.8291558
57241,0.36390096
57242,1.1956911
57243,0.20650926
57244,0.59952784
57245,0.996501
57246,0.90898156
57247,0.6177643
57248,0.78843075
57249,0.5764768
57250,0.94346654
57251,1.2938209
57252,0.19627675
57253,0.40416405
57254,1.1680896
57255,0.5678168
57256,1.60591
57257,4.3829
57258,9.344098
57259,1.9056872
57260,0.8419924
57261,3.5874252
57262,1.1015527
57263,0.3081361
57264,0.473791
57265,0.6177643
57266,0.8693204
57267,2.7089136
57268,1.078759
57269,1.1917156
57270,2.0595937
57271,0.96758616
57272,0.52367544
57273,0.54335725
57274,0.22731808
57275,0.22731808
57276,0.22731808
57277,0.51975346
57278,0.39556298
57279,0.34013167
57280,0.7762927
57281,3.657635
57282,1.4708163
57283,1.0199435
57284,3.6913235
57285,0.71258485
57286,0.4515804
57287,0.6177643
57288,0.42197037
57289,5.976254
57290,0.8172878
57291,0.11971265
57292,1.9163934
57293,1.5571867
57294,1.5044379
57295,1.6582382
57296,0.3853256
57297,0.58297324
57298,0.37334687
57299,1.1040843
57300,0.92600566
57301,1.3807437
57302,0.13614953
57303,0.5949193
57304,0.52460885
57305,5.297278
57306,1.6052829
57307,0.72661066
57308,0.81247276
57309,0.048044503
57310,0.53604704
57311,0.9530097
57312,3.2205043
57313,4.498229
57314,0.6150006
57315,0.40075392
57316,0.5876254
57317,1.8373824
57318,1.6920793
57319,2.0726066
57320,0.7985678
57321,0.9977143
57322,0.93495107
57323,1.5369253
57324,0.44732854
57325,0.15176064
57326,0.5757072
57327,0.5531361
57328,2.0769706
57329,2.2030616
57330,1.3161935
57331,1.8999411
57332,1.525733
57333,0.52783585
57334,1.4210973
57335,2.565664
57336,3.2818906
57337,0.93220913
57338,0.5531361
57339,4.6026783
57340,1.0268483
57341,2.8014586
57342,0.698017
57343,0.98740387
57344,0.77002627
57345,0.720056
57346,3.4646971
57347,3.1485107
57348,0.6190875
57349,0.7254239
57350,1.0368736
57351,0.9876963
57352,0.23757914
57353,0.68362117
57354,0.3997893
57355,0.38136202
57356,2.4451709
57357,0.46709597
57358,0.56850773
57359,1.4170794
57360,1.2813087
57361,0.78579
57362,0.85725796
57363,0.05039093
57364,2.7731073
57365,2.1916885
57366,0.5056008
57367,2.9337518
57368,0.70954585
57369,2.370706
57370,2.1183896
57371,0.8536118
57372,0.5865962
57373,1.1105685
57374,0.58923703
57375,0.57303244
57376,0.6485813
57377,0.6177643
57378,1.6893579
57379,1.2076921
57380,0.68933845
57381,0.56264955
57382,0.71508396
57383,0.33611873
57384,0.87424976
57385,1.1072142
57386,0.3740707
57387,0.93459547
57388,0.4856075
57389,0.86580825
57390,0.6599816
57391,2.3788238
57392,2.2591395
57393,0.90624803
57394,2.7053716
57395,1.8771838
57396,0.69620323
57397,1.1515827
57398,1.3958273
57399,1.2028601
57400,1.3404627
57401,4.599021
57402,0.98484004
57403,3.460477
57404,5.5948505
57405,1.6587065
57406,0.35587263
57407,1.1769066
57408,0.823946
57409,0.8934165
57410,0.5283815
57411,0.48713806
57412,1.6992074
57413,1.3542621
57414,1.0619391
57415,1.1876439
57416,0.89866954
57417,0.46567962
57418,1.3223895
57419,1.0619149
57420,0.5384713
57421,0.74324507
57422,0.6177643
57423,0.3932284
57424,0.2956651
57425,1.943197
57426,0.40758908
57427,0.8427244
57428,0.7875944
57429,0.5225273
57430,0.21445563
57431,8.572149
57432,1.2408203
57433,3.541709
57434,3.8927634
57435,0.94676924
57436,2.293774
57437,0.7822838
57438,0.9491128
57439,1.1743081
57440,0.5986645
57441,0.5986645
57442,1.2985626
57443,0.7046474
57444,0.22232082
57445,0.5232521
57446,0.5986645
57447,0.9252237
57448,0.67961264
57449,0.9641025
57450,0.41188473
57451,0.7106572
57452,0.40332755
57453,0.6098038
57454,1.8658892
57455,7.0608597
57456,2.3543632
57457,0.39612406
57458,2.617638
57459,1.2118642
57460,4.8113523
57461,3.308795
57462,1.0424589
57463,0.5336581
57464,1.6243999
57465,0.8021374
57466,1.2204809
57467,0.348772
57468,1.1126893
57469,1.0514591
57470,0.5531361
57471,0.28361678
57472,0.46454942
57473,0.5160279
57474,0.61833173
57475,0.8244818
57476,1.2193308
57477,0.26386225
57478,0.80185336
57479,0.97204137
57480,1.119026
57481,0.676106
57482,1.342943
57483,1.4975741
57484,0.76067996
57485,3.7928085
57486,1.0098548
57487,0.44241503
57488,2.3463635
57489,0.7386416
57490,0.68648434
57491,0.55889904
57492,0.54136795
57493,0.30381316
57494,0.5561525
57495,0.5738413
57496,1.7971814
57497,1.3063676
57498,0.6583396
57499,1.7754545
57500,1.1013722
57501,1.8762289
57502,1.7958008
57503,1.4341161
57504,0.52460885
57505,0.22755283
57506,0.48209423
57507,0.21969572
57508,0.4373715
57509,0.5544438
57510,0.55812764
57511,0.29611236
57512,0.63995755
57513,2.0474048
57514,0.45895106
57515,0.22012141
57516,0.13760838
57517,1.4016778
57518,0.27688193
57519,0.88184917
57520,2.602577
57521,0.9647482
57522,2.2730098
57523,0.83689415
57524,0.41833463
57525,0.26423037
57526,1.1904709
57527,1.4237735
57528,0.31668013
57529,0.36811525
57530,0.3571797
57531,0.54050845
57532,0.5586132
57533,0.28464523
57534,1.6914966
57535,2.3516932
57536,0.3948142
57537,0.73400384
57538,0.4814227
57539,0.42510644
57540,0.81710184
57541,0.61053276
57542,0.8376581
57543,0.7806724
57544,0.5531361
57545,0.48758382
57546,0.5531361
57547,1.9667051
57548,0.80945385
57549,1.264478
57550,0.7047419
57551,7.7095575
57552,1.4948449
57553,0.52368784
57554,0.61023885
57555,0.76998687
57556,0.40548807
57557,0.50959915
57558,2.2806625
57559,4.1595564
57560,0.45141625
57561,2.6500332
57562,0.6462413
57563,2.0682411
57564,1.4605339
57565,0.82929707
57566,0.6483713
57567,1.0533369
57568,1.2743976
57569,0.61651707
57570,2.228929
57571,2.9290702
57572,0.62967527
57573,0.531166
57574,0.7845525
57575,2.2450237
57576,0.7016332
57577,1.1515486
57578,0.71645516
57579,0.96578026
57580,1.2769585
57581,1.0958813
57582,4.093095
57583,0.6798472
57584,0.42719024
57585,0.47285062
57586,0.8245642
57587,0.7344745
57588,0.42179132
57589,2.568148
57590,5.5119452
57591,0.79841256
57592,1.6389775
57593,0.3231257
57594,0.66641086
57595,0.5125324
57596,0.3997186
57597,9.532042
57598,1.4520209
57599,0.31805062
57600,0.43406716
57601,0.1632567
57602,1.2217865
57603,1.2582405
57604,0.3976207
57605,0.5862795
57606,0.4996498
57607,0.60744005
57608,0.9551165
57609,1.839775
57610,0.29124898
57611,0.45615378
57612,0.1319871
57613,0.8799017
57614,1.6207486
57615,1.6914966
57616,0.7820034
57617,0.509064
57618,0.30883408
57619,0.5886829
57620,1.5589954
57621,2.1337996
57622,2.78683
57623,0.6668395
57624,0.8829606
57625,0.5531361
57626,0.48335537
57627,0.8747285
57628,0.20640385
57629,1.6041876
57630,0.35594842
57631,5.4639106
57632,0.4470375
57633,0.7758986
57634,0.70229775
57635,0.6977365
57636,2.7690065
57637,0.73321825
57638,0.99846244
57639,0.5515221
57640,0.38445327
57641,0.38445327
57642,0.37568352
57643,0.52543855
57644,0.16061327
57645,0.26080883
57646,3.555544
57647,0.24992746
57648,0.3240891
57649,1.3464429
57650,0.7662736
57651,2.9240332
57652,4.245953
57653,0.309187
57654,0.6177643
57655,1.4382063
57656,0.5515804
57657,1.2133093
57658,0.39596492
57659,0.34504598
57660,0.25922453
57661,0.956877
57662,1.2458326
57663,1.1235766
57664,2.6701803
57665,1.4094485
57666,1.0219831
57667,0.8945795
57668,1.0018108
57669,0.13655567
57670,1.3358295
57671,1.6140584
57672,0.3510034
57673,0.5531361
57674,1.9691069
57675,1.0329157
57676,0.37568352
57677,0.19636956
57678,0.48451895
57679,0.4739398
57680,0.27653414
57681,0.32247615
57682,2.0944495
57683,0.4332356
57684,3.1816382
57685,0.29713622
57686,0.29713622
57687,1.0893118
57688,0.22187865
57689,0.279917
57690,0.17767969
57691,0.5830609
57692,0.38445327
57693,0.51424307
57694,0.27545872
57695,0.8219303
57696,1.8905177
57697,0.4129805
57698,0.6177643
57699,0.5912872
57700,0.6932937
57701,0.34318325
57702,0.85054433
57703,1.9784616
57704,12.761093
57705,0.6310978
57706,0.6748954
57707,0.5702626
57708,1.0298632
57709,0.66452587
57710,0.5354207
57711,0.5531361
57712,0.55967534
57713,0.73425937
57714,0.6739372
57715,0.6966608
57716,0.28974473
57717,0.27550918
57718,2.8460815
57719,0.4257943
57720,1.0326593
57721,2.768055
57722,0.7073908
57723,0.10813251
57724,0.25733677
57725,1.0151037
57726,8.407951
57727,2.1167955
57728,0.2097131
57729,0.5531361
57730,0.19288519
57731,0.50797194
57732,0.51580614
57733,0.4058357
57734,0.2368902
57735,0.21319062
57736,0.22649527
57737,0.28608835
57738,0.6210244
57739,6.8247547
57740,0.4760285
57741,3.1454191
57742,0.45605725
57743,0.5483681
57744,0.34189105
57745,0.38745755
57746,0.6151831
57747,1.0899311
57748,0.43480855
57749,0.21923822
57750,1.0255167
57751,0.49668345
57752,1.2690434
57753,3.1857753
57754,1.5734076
57755,1.6082103
57756,0.6865473
57757,0.7870436
57758,0.5216088
57759,0.27503437
57760,2.7160583
57761,0.07220417
57762,0.8237207
57763,0.62789094
57764,4.6557927
57765,0.4997088
57766,1.2268126
57767,0.4129805
57768,1.3826851
57769,0.5898033
57770,0.6420362
57771,0.4346207
57772,1.119072
57773,0.39922
57774,0.6177643
57775,0.69266933
57776,0.9777642
57777,1.1622682
57778,0.46110713
57779,0.3213635
57780,0.518747
57781,1.2693307
57782,0.23851997
57783,1.936486
57784,0.7086963
57785,0.6177643
57786,1.8454881
57787,0.5614029
57788,0.67652076
57789,0.45145062
57790,0.32997048
57791,0.23035514
57792,0.49286988
57793,0.7736324
57794,0.8805123
57795,1.9376718
57796,0.97562146
57797,0.82138497
57798,1.1488128
57799,0.6296164
57800,0.7252043
57801,1.8878597
57802,1.671374
57803,0.4935439
57804,0.4910703
57805,0.2528731
57806,2.785774
57807,1.2905214
57808,1.8476961
57809,0.30798835
57810,0.5306618
57811,0.52460885
57812,0.40253332
57813,1.3412223
57814,0.1965656
57815,0.36081713
57816,0.75215566
57817,0.1983009
57818,0.035798997
57819,0.30221158
57820,0.20161837
57821,2.4601758
57822,0.30221158
57823,0.25717765
57824,0.50668925
57825,0.47956702
57826,3.6100576
57827,0.5271761
57828,0.5271761
57829,0.14389035
57830,0.16878256
57831,0.5271761
57832,0.13913521
57833,0.25638425
57834,0.5129866
57835,1.6491169
57836,4.071907
57837,1.2192862
57838,1.4628737
57839,0.16104507
57840,0.5986645
57841,0.22644877
57842,0.19627675
57843,0.57397515
57844,0.38936093
57845,1.072334
57846,2.5865223
57847,0.66236323
57848,0.47417822
57849,0.8516475
57850,3.1152337
57851,0.37069422
57852,1.4958221
57853,0.96147805
57854,4.487321
57855,0.6259935
57856,0.7484374
57857,0.4869823
57858,0.9788991
57859,0.88895434
57860,0.50617343
57861,0.46663752
57862,0.92757
57863,0.40421075
57864,0.7517338
57865,0.6695008
57866,0.6223869
57867,0.3781152
57868,1.3857595
57869,0.39333215
57870,0.6177643
57871,0.65169793
57872,0.8211247
57873,0.8291155
57874,1.7269529
57875,0.25829
57876,0.5183332
57877,0.2440894
57878,0.63173854
57879,1.3637309
57880,1.0861561
57881,0.361025
57882,0.7364299
57883,0.5531361
57884,0.5844854
57885,0.68445307
57886,0.74125236
57887,1.7088003
57888,0.7583678
57889,1.9568408
57890,1.6603194
57891,3.3899174
57892,0.76343834
57893,1.4205945
57894,0.62789094
57895,0.62789094
57896,0.47594255
57897,1.1787791
57898,0.60769415
57899,1.5892978
57900,1.531118
57901,1.888251
57902,0.20919645
57903,0.32725936
57904,1.1409807
57905,1.0780895
57906,0.7374571
57907,0.21928549
57908,0.4309969
57909,1.380957
57910,0.5499285
57911,0.6177643
57912,0.5894819
57913,1.8384361
57914,0.8557919
57915,0.30793488
57916,0.6177643
57917,0.50297356
57918,0.5657859
57919,0.718188
57920,0.26003236
57921,0.5783517
57922,0.39213884
57923,0.6990244
57924,1.2210032
57925,0.37288114
57926,0.52257615
57927,0.9568318
57928,1.7480963
57929,2.3295708
57930,0.5844865
57931,0.3761472
57932,2.4846487
57933,2.9355342
57934,0.6112777
57935,0.40421075
57936,0.81901896
57937,0.88962865
57938,0.11617237
57939,0.6177643
57940,0.37358657
57941,0.8169977
57942,0.7418323
57943,0.81413305
57944,0.40421075
57945,0.74947435
57946,0.4049152
57947,0.44762632
57948,0.70428205
57949,10.811548
57950,0.22669402
57951,0.3277458
57952,0.2793638
57953,0.4773557
57954,0.50983644
57955,0.28542155
57956,0.3530773
57957,0.98003066
57958,0.41972932
57959,0.8183273
57960,1.013587
57961,0.7984066
57962,1.7644055
57963,1.4689114
57964,1.4689114
57965,0.22756469
57966,0.8998906
57967,0.26195586
57968,0.14187959
57969,0.2350536
57970,1.4247427
57971,3.7809353
57972,0.48285908
57973,1.0949016
57974,0.27773607
57975,0.22937605
57976,1.0335228
57977,0.45060456
57978,1.0197189
57979,1.1660347
57980,1.8462596
57981,0.1400004
57982,1.5151604
57983,0.38445327
57984,1.5183687
57985,1.0808858
57986,0.67035306
57987,0.96072185
57988,0.768335
57989,0.6358582
57990,0.26195586
57991,0.6475996
57992,0.7279048
57993,0.2742818
57994,0.256006
57995,2.0333176
57996,0.8823361
57997,0.40960616
57998,1.3534118
57999,0.23124635
58000,5.178573
58001,1.004596
58002,0.3794965
58003,0.2735342
58004,0.4248407
58005,0.50513566
58006,0.4818052
58007,0.602017
58008,0.5918732
58009,0.42915767
58010,0.5585981
58011,0.8566408
58012,3.0488424
58013,0.22828618
58014,0.5637981
58015,0.19879082
58016,3.555544
58017,0.57823056
58018,1.6876751
58019,0.2774188
58020,0.41080344
58021,0.48288757
58022,1.2493111
58023,0.15908033
58024,0.9060311
58025,0.097415924
58026,0.58923703
58027,0.26872483
58028,1.1028032
58029,0.37568352
58030,0.6692995
58031,0.38999256
58032,0.42043316
58033,0.32271105
58034,0.40739435
58035,0.33097053
58036,0.18896711
58037,0.5790967
58038,0.25696927
58039,0.35756183
58040,0.386379
58041,0.42207417
58042,0.564168
58043,0.3943662
58044,0.42036533
58045,0.23332185
58046,0.1539711
58047,0.7805736
58048,0.7118701
58049,1.1502132
58050,1.5637317
58051,0.4299441
58052,1.5475771
58053,0.5300426
58054,0.23553586
58055,0.5351811
58056,0.99450064
58057,0.38778505
58058,1.272845
58059,0.4129805
58060,0.4129805
58061,1.5334076
58062,0.9083382
58063,1.3765919
58064,4.193204
58065,2.25984
58066,0.4245587
58067,0.46606982
58068,0.66697234
58069,2.9831445
58070,0.2673176
58071,1.0709226
58072,0.25348306
58073,0.8645314
58074,0.72776717
58075,0.4129805
58076,0.3953249
58077,0.4129805
58078,0.28955883
58079,0.6977248
58080,0.4380187
58081,0.74089694
58082,0.6177643
58083,0.30259544
58084,0.7654469
58085,0.1961276
58086,1.0237434
58087,0.9383404
58088,1.2355564
58089,0.45297682
58090,5.13366
58091,4.1493187
58092,0.29321417
58093,0.25971937
58094,0.3514414
58095,4.061849
58096,0.34560814
58097,0.6177643
58098,0.37924385
58099,0.43641317
58100,0.41582358
58101,0.7173564
58102,0.47417805
58103,0.41690156
58104,0.5422564
58105,1.0727627
58106,0.7251481
58107,1.1574403
58108,0.20639712
58109,0.13079095
58110,0.7672294
58111,0.27236488
58112,0.6259336
58113,0.4779291
58114,1.2521176
58115,0.10141167
58116,0.4693894
58117,0.3315428
58118,1.7286996
58119,0.8258766
58120,0.27373847
58121,0.6177643
58122,0.11041668
58123,0.53119004
58124,1.0715714
